response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater02,utility_rater02
29621,CES201911,2273,brick,muur maken,muur,wall,use brick as wall,use brick as wall,1,5
29746.2,CES201911,2278,brick, muur,muur,wall,use brick as wall,use brick as wall,1,5
29790,CES201911,2281,brick,een muur maken ,muur,wall,use brick as wall,use brick as wall,1,5
29872,CES201911,2286,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
30258,CES201911,2302,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
30625,CES201911,2316,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
30735,CES201911,2318,brick,muur,muur,building wall,use brick as building wall,use brick as building wall,1,5
30890,CES201911,2323,brick,muur,muur,building wall,use brick as building wall,use brick as building wall,1,5
31034,CES201911,2328,brick,muur,muur,building wall,use brick as building wall,use brick as building wall,1,5
31149,CES201911,2333,brick,muur maken,muur,building wall,use brick as building wall,use brick as building wall,1,5
32283,CES201911,2370,brick,muur,muur,building wall,use brick as building wall,use brick as building wall,1,5
32434,CES201911,2374,brick,muur,muur,building wall,use brick as building wall,use brick as building wall,1,5
23821,CES201911,2002,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
24542,CES201911,2046,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
25898,CES201911,2103,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
26601,CES201911,2130,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
26661,CES201911,2134,brick,muur bouwen ,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
28113,CES201911,2194,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
28127,CES201911,2195,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
28332,CES201911,2206,brick,muur bouwen ,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
28470,CES201911,2215,brick,muur bouwen,muur bouwen,place wall around it,use brick as place wall around it,use brick as place wall around it,1,5
29964,CES201911,2291,brick,muur mee bouwen,muur bouwen,wall part,use brick as wall part,use brick as wall part,1,5
30090,CES201911,2295,brick,een muur bouwen,muur bouwen,wall piece,use brick as wall piece,use brick as wall piece,1,5
31098,CES201911,2332,brick,muur bopuwen,muur bouwen,wall,use brick as wall,use brick as wall,1,5
32024,CES201911,2362,brick,muur bouwen,muur bouwen,wall,use brick as wall,use brick as wall,1,5
32262,CES201911,2368,brick,muur bouwen,muur bouwen,wall,use brick as wall,use brick as wall,1,5
30037,CES201911,2293,brick,muur rondom iets plaatsen,muur rondom plaatsen,build wall,use brick as build wall,use brick as build wall,1,5
28185,CES201911,2198,brick,muuronderdeel,muuronderdeel,build wall,use brick as build wall,use brick as build wall,1,5
28181,CES201911,2198,brick,muurstuk,muurstuk,walls,use brick as walls,use brick as walls,1,5
28231,CES201911,2200,brick,muurtje maken,muurtje,music,use brick as music,use brick as music,1,5
29571,CES201911,2271,brick,muurtje maken,muurtje,approach music differently,use brick as approach music differently,use brick as approach music differently,1,5
29953,CES201911,2288,brick,muurtje maken,muurtje,music instrument,use brick as music instrument,use brick as music instrument,1,5
30393,CES201911,2305,brick,muurtje bouwen,muurtje bouwen,music song brick,use brick as music song brick,use brick as music song brick,1,5
31775,CES201911,2355,brick,muurtje mee bouwen,muurtje bouwen,musical instrument,use brick as musical instrument,use brick as musical instrument,1,5
26846,CES201911,2140,brick,muurtjes,muurtjes,juxtaposed vertically demarcation,use brick as juxtaposed vertically demarcation,use brick as juxtaposed vertically demarcation,1,5
32215,CES201911,2367,brick,muziek maken,muziek,nightstand,use brick as nightstand,use brick as nightstand,4,3
24749,CES201911,2056,brick,muziek mee maken door er iets anders tegenaan te slaan,muziek anders tegenaan slaan,filing nails,use brick as filing nails,use brick as filing nails,4,3
25623,CES201911,2087,brick,muziek instrument,muziek instrument,nail file,use brick as nail file,use brick as nail file,4,3
23814,CES201911,2001,brick,een muziek nummer over de baksteen maken,muziek nummer baksteen,wet,use brick as wet,use brick as wet,4,3
26845,CES201911,2140,brick,muziekinstrument,muziekinstrument,wet brick rains,use brick as wet brick rains,use brick as wet brick rains,4,3
27718,CES201911,2171,brick,naast elkaar verticaal zetten als afbakening,naast elkaar verticaal zetten afbakening,no,use brick as no,use brick as no,2,4
30889,CES201911,2323,brick,nachtkastje,nachtkastje,throw down,use brick as throw down,use brick as throw down,3,4
26473,CES201911,2129,brick,nagels vijlen,nagels vijlen,put down pee,use brick as put down pee,use brick as put down pee,4,4
31667,CES201911,2350,brick,nagelvijl,nagelvijl,put down water so as not to get wet,use brick as put down water so as not to get wet,use brick as put down water so as not to get wet,4,4
23653,CES201911,1989,brick,nat,nat,no,use brick as no,use brick as no,0,0
28434,CES201911,2212,brick,natte baksteen is het regent,natte baksteen regent,ignore,use brick as ignore,use brick as ignore,3,3
23650,CES201911,1989,brick,nee,nee,new,use brick as new,use brick as new,0,0
28728,CES201911,2228,brick,neergooien,neergooien,need long time,use brick as need long time,use brick as need long time,2,4
28239.2,CES201911,2200,brick, dus neerleggen in de plas,neerleggen plas,open note,use brick as open note,use brick as open note,3,3
28749,CES201911,2230,brick,neerleggen in het water zodat je niet nat wordt,neerleggen water zodat niet nat,cracking nuts,use brick as cracking nuts,use brick as cracking nuts,3,4
23661,CES201911,1989,brick,neet,neet,break nuts,use brick as break nuts,use brick as break nuts,0,0
24185,CES201911,2020,brick,negeren,negeren,notepad,use brick as notepad,use brick as notepad,2,3
29875,CES201911,2286,brick,nieuw,nieuw,obstacle,use brick as obstacle,use brick as obstacle,0,0
23578,CES201911,1964,brick,is dat nodig? Zo een lange tijd?,nodig lange tijd,building training materials for schools,use brick as building training materials for schools,use brick for building training materials for schools,0,0
25911,CES201911,2103,brick,noot mee openen,noot openen,sacrifice to god,use brick as sacrifice to god,use brick as sacrifice to god,3,4
31284,CES201911,2331,brick,nootjes kraken,nootjes kraken,old,use brick as old,use brick as old,3,4
29279,CES201911,2258,brick,noten breken,noten breken,embrace,use brick as embrace,use brick as embrace,3,4
28435,CES201911,2212,brick,notitieblok,notitieblok,fence,use brick as fence,use brick as fence,4,2
23803,CES201911,2001,brick,als obstakel gebruiken,obstakel,campfire fence,use brick as campfire fence,use brick as campfire fence,2,4
28515,CES201911,2221,brick,oefenmateriaal voor scholen voor bouwen,oefenmateriaal scholen bouwen,vegetable garden fence,use brick as vegetable garden fence,use brick as vegetable garden fence,1,5
23812,CES201911,2001,brick,offeren aan een god,offeren god,outline,use brick as outline,use brick as outline,4,4
30520,CES201911,2313,brick,old ,old,melt down,use brick as melt down,use brick as melt down,0,0
24195,CES201911,2020,brick,omarmen,omarmen,melt down other,use brick as melt down other,use brick as melt down other,4,3
31103,CES201911,2332,brick,omheining,omheining,melt down other,use brick as melt down other,use brick as melt down other,2,4
31285,CES201911,2331,brick,omheining voor kampvuur maken,omheining kampvuur,wrap it in nice paper,use brick as wrap it in nice paper,use brick to wrap it in nice paper,2,4
28232,CES201911,2200,brick,gebruiken als omheining voor een moestuin,omheining moestuin,place support under table leg,use brick as place support under table leg,use brick as place support under table leg,2,4
29940,CES201911,2288,brick,omlijnen,omlijnen,under table leg is crooked,use brick as under table leg is crooked,use brick as under table leg is crooked,2,4
29494,CES201911,2267,brick,omsmelten,omsmelten,secure underneath,use brick as secure underneath,use brick as secure underneath,3,2
31813.4,CES201911,2356,brick, omsmelten tot iets anders,omsmelten anders,underground garden,use brick as underground garden,use brick as underground garden,3,2
31816,CES201911,2356,brick,omsmelten tot iets anders,omsmelten anders,underlay,use brick as underlay,use brick as underlay,3,2
30776,CES201911,2320,brick,Omwikkelen met een mooi papiertje,omwikkelen mooi papiertje,distinguish others,use brick as distinguish others,use brick as distinguish others,3,3
24442,CES201911,2037,brick,onder een tafelpoot leggen voor support,onder tafelpoot leggen support,support object,use brick as support object,use brick as support object,2,4
32377,CES201911,2373,brick,voor onder een tafelpoot als deze scheef staat,onder tafelpoot scheef staat,supporter,use brick as supporter,use brick as supporter,2,4
24657,CES201911,2049,brick,om iets onder vast te zetten,onder vast zetten,support,use brick as support,use brick as support,2,4
26843,CES201911,2140,brick,ondergrond tuin,ondergrond tuin,boil hot drinks,use brick as boil hot drinks,use brick as boil hot drinks,2,4
32263,CES201911,2368,brick,onderlegger,onderlegger,coaster,use brick as coaster,use brick as coaster,2,4
31589,CES201911,2348,brick,om je te onderscheiden van anderen,onderscheiden anderen,coaster,use brick as coaster,use brick as coaster,3,2
28695,CES201911,2226,brick,ondersteunen van een voorwerp,ondersteunen voorwerp,coaster,use brick as coaster,use brick as coaster,2,4
29829,CES201911,2284,brick,ondersteuner,ondersteuner,coaster,use brick as coaster,use brick as coaster,2,4
31075,CES201911,2329,brick,ondersteuning van iets,ondersteuning,coaster,use brick as coaster,use brick as coaster,2,4
28603,CES201911,2222,brick,als onderzetten voor hete dranken,onderzetten hete dranken,coaster,use brick as coaster,use brick as coaster,3,5
23864,CES201911,2004,brick,als onderzetter gebruiken,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
24380,CES201911,2035,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
24441,CES201911,2037,brick,als onderzetter gebruiken,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
24501,CES201911,2043,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
24824,CES201911,2059,brick,onderztter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
24834,CES201911,2061,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
26128,CES201911,2111,brick,Onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
26442,CES201911,2127,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
28033,CES201911,2189,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
28055.1,CES201911,2191,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
28253,CES201911,2201,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
28381,CES201911,2208,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
29377,CES201911,2261,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,3,4
29818,CES201911,2284,brick,onderzetter,onderzetter,"coaster outside, for example, you are eating","use brick as coaster outside, for example, you are eating","use brick for coaster outside, for example, you are eating",3,4
30372,CES201911,2310,brick,onderzetter,onderzetter,coaster hot pan,use brick as coaster hot pan,use brick as coaster hot pan,3,4
30777,CES201911,2320,brick,gebruiken als onderzetter,onderzetter,coaster hot objects,use brick as coaster hot objects,use brick as coaster hot objects,3,4
31039,CES201911,2328,brick,onderzetter,onderzetter,pest control,use brick as pest control,use brick as pest control,3,4
32063,CES201911,2360,brick,onderzetter,onderzetter,hazing,use brick as hazing,use brick as hazing,3,4
32595,CES201911,2380,brick,onderzetter,onderzetter,store,use brick as store,use brick as store,3,4
24748,CES201911,2056,brick,gebruiken als onderzetter als je in de buitenlucht bv aan het eten bent,onderzetter buitenlucht bv eten bent,break up fire,use brick as break up fire,use brick as break up fire,3,5
29624,CES201911,2273,brick,onderzetter voor een hete pan,onderzetter hete pan,open hearth,use brick as open hearth,use brick as open hearth,3,5
29973,CES201911,2289,brick,onderzetter voor hete voorwerpen,onderzetter hete voorwerpen,open hearth,use brick as open hearth,use brick as open hearth,3,5
24833,CES201911,2061,brick,ongedierte bestrijding,ongedierte bestrijding,open hearth,use brick as open hearth,use brick as open hearth,3,3
28898,CES201911,2243,brick,ontgroening,ontgroening,open hearth,use brick as open hearth,use brick as open hearth,0,0
28008,CES201911,2187,brick,opbergen ,opbergen,building fireplace,use brick as building fireplace,use brick as building fireplace,2,3
27653,CES201911,2168,brick,opbrekenen en gebruiken om vuur mee te maken,opbreken vuur,keep open,use brick as keep open,use brick as keep open,3,3
28516,CES201911,2221,brick,open haard,open haard,break open,use brick as break open,use brick as break open,2,4
28530,CES201911,2219,brick,open haard,open haard,open crack,use brick as open crack,use brick as open crack,2,4
29194.9,CES201911,2255,brick, open haard,open haard,opening window,use brick as opening window,use brick as opening window,2,4
31055,CES201911,2328,brick,openhaard,open haard,raising is at angle,use brick as raising is at angle,use brick as raising is at angle,2,4
29202,CES201911,2255,brick,open haard bouwen ,open haard bouwen,increase does not occur anywhere,use brick as increase does not occur anywhere,use brick as increase does not occur anywhere,2,4
24901,CES201911,2065,brick,om iets open te houden,open houden,picking up,use brick as picking up,use brick as picking up,2,5
30030,CES201911,2293,brick,iets openbreken,openbreken,tidy,use brick as tidy,use brick as tidy,2,4
32333,CES201911,2371,brick,iets mee openen/kraken,openen kraken,get up,use brick as get up,use brick as get up,2,4
26161,CES201911,2113,brick,opening window,opening window,step,use brick as step,use brick as step,2,4
28173,CES201911,2197,brick,iets ophogen dat schuin staat,ophogen schuin staat,pile up,use brick as pile up,use brick as pile up,2,4
28236,CES201911,2200,brick,ophoging voor als je ergens niet bij komt,ophoging ergens niet komt,pile up,use brick as pile up,use brick as pile up,2,4
28727,CES201911,2228,brick,oppakken,oppakken,pile up,use brick as pile up,use brick as pile up,2,4
28002,CES201911,2187,brick,opruimen ,opruimen,pile up,use brick as pile up,use brick as pile up,2,4
24405,CES201911,2034,brick,opstaan,opstaan,pile up,use brick as pile up,use brick as pile up,2,4
24202,CES201911,2021,brick,opstap,opstap,pile up,use brick as pile up,use brick as pile up,2,4
24577,CES201911,2046,brick,opstapelen,opstapelen,pile up,use brick as pile up,use brick as pile up,2,4
26133,CES201911,2111,brick,Opstapelen,opstapelen,stacking bookcase,use brick as stacking bookcase,use brick as stacking bookcase,2,4
28000,CES201911,2187,brick,opstapelen ,opstapelen,pile up on it,use brick as pile up on it,use brick as pile up on it,2,4
28134,CES201911,2195,brick,opstapelen,opstapelen,stacking stairs,use brick as stacking stairs,use brick as stacking stairs,2,4
28339,CES201911,2206,brick,opstapelen,opstapelen,pile up increase,use brick as pile up increase,use brick as pile up increase,2,4
28408,CES201911,2210,brick,opstapelen,opstapelen,stepping stone,use brick as stepping stone,use brick as stepping stone,2,4
28506,CES201911,2221,brick,opstapelen,opstapelen,stepping stone,use brick as stepping stone,use brick as stepping stone,2,4
28234,CES201911,2200,brick,opstapelen en er een boekenkast van maken,opstapelen boekenkast,stepping stone,use brick as stepping stone,use brick as stepping stone,2,4
31281,CES201911,2331,brick,opstapelen en erop staan,opstapelen erop staan,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28169,CES201911,2197,brick,opstappelen als trappetje,opstapelen trappetje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,4
31782,CES201911,2355,brick,opstapelen en als verhoging gebruiken ,opstapelen verhoging,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
24654,CES201911,2049,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
24666,CES201911,2051,brick,opstapje ,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
25211,CES201911,2071,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
27959,CES201911,2186,brick,gebruiken als opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28055.2,CES201911,2191,brick, opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28276,CES201911,2202,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28411,CES201911,2210,brick,gebruiken als opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28593,CES201911,2222,brick,als opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28744,CES201911,2230,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29335,CES201911,2259,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29560,CES201911,2271,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29785,CES201911,2281,brick,Als opstapje gebruiken,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29821,CES201911,2284,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29858.1,CES201911,2287,brick,huis,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29858.1,CES201911,2287,brick, opstapje,opstapje,step-up,use brick as step-up,use brick as step-up,2,5
30949,CES201911,2324,brick,opstapje,opstapje,lift,use brick as lift,use brick as lift,2,5
31052,CES201911,2328,brick,opstapje,opstapje,padding,use brick as padding,use brick as padding,2,5
32027,CES201911,2362,brick,opstapje,opstapje,warming jug,use brick as warming jug,use brick as warming jug,2,5
32148,CES201911,2365,brick,als opstapje gebruiken,opstapje,setup,use brick as setup,use brick as setup,2,5
32332,CES201911,2371,brick,opstapje,opstapje,top shelf,use brick as top shelf,use brick as top shelf,2,5
28244,CES201911,2201,brick,als opstapper,opstapper,attachment,use brick as attachment,use brick as attachment,2,5
27773,CES201911,2174,brick,optillen,optillen,oven,use brick as oven,use brick as oven,2,4
31630,CES201911,2349,brick,opvulling,opvulling,oven,use brick as oven,use brick as oven,2,2
32150,CES201911,2365,brick,opwarmen en gebruiken als kruik,opwarmen kruik,oven,use brick as oven,use brick as oven,4,3
31620,CES201911,2349,brick,opzetje,opzetje,oven,use brick as oven,use brick as oven,2,4
31621,CES201911,2349,brick,opzetplank,opzetplank,oven,use brick as oven,use brick as oven,2,3
30739,CES201911,2318,brick,opzetstuk,opzetstuk,surround ovens,use brick as surround ovens,use brick as surround ovens,2,3
23808,CES201911,2001,brick,een oven van maken,oven,throw up,use brick as throw up,use brick as throw up,2,4
29372,CES201911,2261,brick,oven,oven,throw up,use brick as throw up,use brick as throw up,2,4
29858.3,CES201911,2287,brick, oven,oven,throw up,use brick as throw up,use brick as throw up,2,4
30991,CES201911,2325,brick,oven,oven,throw up,use brick as throw up,use brick as throw up,2,4
31498,CES201911,2346,brick,oven,oven,throw up,use brick as throw up,use brick as throw up,2,4
27716,CES201911,2171,brick,ovens omringen,ovens omringen,throw up,use brick as throw up,use brick as throw up,2,4
24411,CES201911,2034,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,3,3
25913,CES201911,2103,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,3,3
28037,CES201911,2189,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,3,3
28147,CES201911,2196,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,3,3
28172,CES201911,2197,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,3,3
28473,CES201911,2215,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,3,3
29484,CES201911,2267,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,3,3
30719,CES201911,2317,brick,overgooien,overgooien,pole,use brick as pole,use brick as pole,3,3
31100,CES201911,2332,brick,ovegooien,overgooien,football goal posts,use brick as football goal posts,use brick as football goal posts,3,3
31153,CES201911,2333,brick,overgooien,overgooien,path,use brick as path,use brick as path,3,3
31290,CES201911,2331,brick,mee overgooien,overgooien,path,use brick as path,use brick as path,3,3
31336,CES201911,2339,brick,overgooien,overgooien,path,use brick as path,use brick as path,3,3
32444,CES201911,2374,brick,overgooien (als bal),overgooien,path,use brick as path,use brick as path,3,3
28466,CES201911,2215,brick,paal,paal,paths,use brick as paths,use brick as paths,2,4
26839,CES201911,2140,brick,paaltjes voor een voetbaldoeltje,paaltjes voetbaldoeltje,take,use brick as take,use brick as take,2,4
25906,CES201911,2103,brick,pad maken,pad,set up pan,use brick as set up pan,use brick as set up pan,2,5
28418,CES201911,2210,brick,een pad mee maken,pad,pan holder,use brick as pan holder,use brick as pan holder,2,5
29694,CES201911,2276,brick,pad maken,pad,smooth out paper,use brick as smooth out paper,use brick as smooth out paper,2,5
31785,CES201911,2355,brick,pad mee maken ,pad,place paper so it does not blow away,use brick as place paper so it does not blow away,use brick as place paper so it does not blow away,2,5
30952,CES201911,2324,brick,paden maken,paden,place paper so it does not blow away,use brick as place paper so it does not blow away,use brick as place paper so it does not blow away,2,5
27775,CES201911,2174,brick,pakken,pakken,paper flat,use brick as paper flat,use brick as paper flat,2,4
28906,CES201911,2243,brick,pan opzetten,pan opzetten,Do not let papers fly away,use brick as Do not let papers fly away,use brick as Do not let papers fly away,3,5
32291,CES201911,2370,brick,pannenhouder,pannenhouder,paper weight,use brick as paper weight,use brick as paper weight,3,5
30304,CES201911,2307,brick,om papier glad mee te strijken,papier glad strijken,umbrella,use brick as umbrella,use brick as umbrella,2,3
28238,CES201911,2200,brick,op papier leggen zodat het niet wegwaait,papier leggen zodat niet wegwaait,umbrella,use brick as umbrella,use brick as umbrella,2,5
30302,CES201911,2307,brick,op papier leggen zodat het niet wegwaait,papier leggen zodat niet wegwaait,passing it to someone,use brick as passing it to someone,use brick as passing it to someone,2,5
30896,CES201911,2323,brick,om papier plat te maken,papier plat,pen,use brick as pen,use brick as pen,2,3
31233,CES201911,2330,brick,om papieren niet weg te laten vliegen,papieren niet weg laten vliegen,pressed gravel,use brick as pressed gravel,use brick as pressed gravel,2,5
28394,CES201911,2209,brick,papiergewicht,papiergewicht,piano,use brick as piano,use brick as piano,2,5
25968,CES201911,2104,brick,als een paraplu gebruiken,paraplu,leave picnic blanket behind,use brick as leave picnic blanket behind,use brick as leave picnic blanket behind,4,3
29769,CES201911,2280,brick,paraplu,paraplu,pig and wulf,use brick as pig and wulf,use brick as pig and wulf,4,3
30529,CES201911,2313,brick,passing it to someone,passing it to someone,pigment,use brick as pigment,use brick as pigment,2,3
31587,CES201911,2348,brick,pen,pen,pain,use brick as pain,use brick as pain,4,3
27833,CES201911,2177,brick,persgrint,persgrint,pain,use brick as pain,use brick as pain,2,3
31046,CES201911,2328,brick,piano,piano,pain,use brick as pain,use brick as pain,5,1
29963,CES201911,2291,brick,picknick kleed laten liggen,picknick kleed laten liggen,pain,use brick as pain,use brick as pain,2,5
30521,CES201911,2313,brick,pig and wulf,pig and wulf,pain,use brick as pain,use brick as pain,0,0
24007,CES201911,2015,brick,pigment,pigment,pain,use brick as pain,use brick as pain,3,3
24754,CES201911,2056,brick,iemand mee pijn doen,pijn,pain falls,use brick as pain falls,use brick as pain falls,2,4
28125,CES201911,2194,brick,iemand pijn doen,pijn,pillar,use brick as pillar,use brick as pillar,2,4
28133,CES201911,2195,brick,iemand pijn mee doen,pijn,pillar,use brick as pillar,use brick as pillar,2,4
29194.7,CES201911,2255,brick, pijn,pijn,Pizza oven,use brick as Pizza oven,use brick as Pizza oven,2,4
29786,CES201911,2281,brick,iemand pijn mee doen :(,pijn,pizza stone oven,use brick as pizza stone oven,use brick as pizza stone oven,2,4
30303,CES201911,2307,brick,iemand pijn mee doen,pijn,plank wall,use brick as plank wall,use brick as plank wall,2,4
29199,CES201911,2255,brick,pijn als het op je valt,pijn valt,plank,use brick as plank,use brick as plank,2,4
24903,CES201911,2065,brick,pilaar,pilaar,let plant grow out of it,use brick as let plant grow out of it,use brick as let plant grow out of it,2,4
29830,CES201911,2284,brick,pilaar,pilaar,plants,use brick as plants,use brick as plants,2,4
31723,CES201911,2353,brick,pizza oven maken,pizza oven,planter,use brick as planter,use brick as planter,2,4
24543,CES201911,2046,brick,pizza steenover,pizza steenoven,plants strengthen growth,use brick as plants strengthen growth,use brick as plants strengthen growth,2,4
24502,CES201911,2043,brick,plank aan muur,plank muur,cross puddle,use brick as cross puddle,use brick as cross puddle,3,3
29691,CES201911,2276,brick,plankje,plankje,flat,use brick as flat,use brick as flat,3,3
30779,CES201911,2320,brick,Een plant eruit laten groeien,plant eruit laten groeien,flatten,use brick as flatten,use brick as flatten,3,4
29567,CES201911,2271,brick,planten,planten,flatten,use brick as flatten,use brick as flatten,2,4
29819,CES201911,2284,brick,plantenbak,plantenbak,flattener,use brick as flattener,use brick as flattener,2,4
26950,CES201911,2146,brick,plantjes te verstevigen voor de groei,plantjes verstevigen groei,flatten,use brick as flatten,use brick as flatten,2,4
28239.1,CES201911,2200,brick,gebruiken om een plas mee over te steken,plas steken,flatten,use brick as flatten,use brick as flatten,3,4
29095,CES201911,2246,brick,Iets mee plat maken ,plat,flattening medal,use brick as flattening medal,use brick as flattening medal,2,4
24652,CES201911,2049,brick,platdrukken,platdrukken,flatter,use brick as flatter,use brick as flatter,2,4
29489,CES201911,2267,brick,platmaken van iets,platmaken,crush,use brick as crush,use brick as crush,2,4
29826,CES201911,2284,brick,platmaker,platmaker,crush,use brick as crush,use brick as crush,2,4
27400,CES201911,2162,brick,iets platmalen,platmalen,stage,use brick as stage,use brick as stage,2,4
25910,CES201911,2103,brick,iets mee platslaan,platslaan,stage,use brick as stage,use brick as stage,2,4
23807,CES201911,2001,brick,platslaan om er een medaille van te maken,platslaan medaille,powder,use brick as powder,use brick as powder,4,2
28117,CES201911,2194,brick,iets platter maken,platter,pop,use brick as pop,use brick as pop,2,4
28273,CES201911,2202,brick,iets pletten,pletten,pop,use brick as pop,use brick as pop,2,4
30803,CES201911,2321,brick,pletter,pletter,pop,use brick as pop,use brick as pop,2,4
28171,CES201911,2197,brick,gebruiken als podium,podium,pop,use brick as pop,use brick as pop,3,4
28664,CES201911,2224,brick,podium,podium,try build towers then knock them away,use brick as try build towers then knock them away,use brick as try build towers then knock them away,3,4
23802,CES201911,2001,brick,tot poeder maken,poeder,projectile,use brick as projectile,use brick as projectile,2,3
23555,CES201911,1944,brick,als pop,pop,prop during play,use brick as prop during play,use brick as prop during play,4,2
28669,CES201911,2224,brick,pop,pop,well,use brick as well,use brick as well,4,2
30270,CES201911,2302,brick,pop,pop,put on papers when windy,use brick as put on papers when windy,use brick as put on papers when windy,4,2
32301,CES201911,2370,brick,pop,pop,throw window,use brick as throw window,use brick as throw window,4,2
28145,CES201911,2196,brick,proberen torens ermee te bouwen en vervolgens omgooien van afstand,proberen torens bouwen vervolgens omgooien afstand,throw window,use brick as throw window,use brick as throw window,3,3
29334,CES201911,2259,brick,projectiel,projectiel,throw window to come in,use brick as throw window to come in,use brick as throw window to come in,3,3
30805,CES201911,2321,brick,prop voor tijdens een toneelstuk,prop tijdens toneelstuk,breaking window,use brick as breaking window,use brick as breaking window,3,4
27620,CES201911,2167,brick,put,put,smash window,use brick as smash window,use brick as smash window,2,4
26165,CES201911,2113,brick,put on papers when windy,put on papers when windy,smash window,use brick as smash window,use brick as smash window,2,5
24401,CES201911,2034,brick,raam in gooien,raam gooien,smash window,use brick as smash window,use brick as smash window,2,4
26615,CES201911,2132,brick,om raam in te gooien,raam gooien,smash window,use brick as smash window,use brick as smash window,2,4
28240,CES201911,2200,brick,door een raam gooien om binnen te komen,raam gooien binnen komen,smash window,use brick as smash window,use brick as smash window,2,4
29568,CES201911,2271,brick,raam inbreken,raam inbreken,smash window,use brick as smash window,use brick as smash window,2,4
28490,CES201911,2216,brick,raam ingooien,raam ingooien,smash window,use brick as smash window,use brick as smash window,2,4
29491,CES201911,2267,brick,raam ingooien,raam ingooien,smash window,use brick as smash window,use brick as smash window,2,4
29690,CES201911,2276,brick,Raam mee ingooien,raam ingooien,smash window,use brick as smash window,use brick as smash window,2,4
29959,CES201911,2291,brick,iemand raam ingooien,raam ingooien,smash window,use brick as smash window,use brick as smash window,2,4
30300,CES201911,2307,brick,raam ingooien,raam ingooien,smash window,use brick as smash window,use brick as smash window,2,4
31152,CES201911,2333,brick,raam ingooien,raam ingooien,smash window,use brick as smash window,use brick as smash window,2,4
23822,CES201911,2002,brick,raam inslaan,raam inslaan,window break,use brick as window break,use brick as window break,2,4
25900,CES201911,2103,brick,raam inslaan,raam inslaan,window break,use brick as window break,use brick as window break,2,4
