response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
30684.1,CES201911,2295,paperclip,je kan er ongeveer alles van maken,ongeveer,about,use paperclip as about,use paperclip as about,0,0
31952,CES201911,2348,paperclip,om mee in je oor te peuteren,oor peuteren,ear picking,use paperclip as ear picking,use paperclip as ear picking,4,4
24600,CES201911,2021,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
24964,CES201911,2035,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
25027,CES201911,2037,paperclip,als oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
25091,CES201911,2043,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
25431,CES201911,2062,paperclip,een oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
25482,CES201911,2065,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
26051,CES201911,2088,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
26075,CES201911,2087,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
26368,CES201911,2103,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
26526,CES201911,2111,paperclip,Oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
26965,CES201911,2132,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
27224,CES201911,2146,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
27440,CES201911,2156,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
27684,CES201911,2168,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
27885,CES201911,2174,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28208,CES201911,2185,paperclip,Als oorbel gebruiken,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28328,CES201911,2188,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28360,CES201911,2189,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28520,CES201911,2191,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28558,CES201911,2193,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28612,CES201911,2194,paperclip,als oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28774,CES201911,2200,paperclip,als oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28784,CES201911,2201,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28888,CES201911,2206,paperclip,als oorbel ,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28968,CES201911,2210,paperclip,een oorbel van maken,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29018,CES201911,2213,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29109,CES201911,2219,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29212,CES201911,2222,paperclip,als oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29454,CES201911,2240,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29610,CES201911,2246,paperclip,Als oorbel gebruiken,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29632,CES201911,2250,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29804,CES201911,2261,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29880,CES201911,2262,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29906,CES201911,2263,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29977,CES201911,2267,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
29999,CES201911,2266,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
30488.1,CES201911,2287,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
30566,CES201911,2288,paperclip,oorbel van maken,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
30640,CES201911,2292,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
30930,CES201911,2310,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
31423,CES201911,2323,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
31572,CES201911,2328,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
31603,CES201911,2329,paperclip,als oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
31888,CES201911,2345,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
31900,CES201911,2346,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
31994,CES201911,2350,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
32054,CES201911,2353,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
32463,CES201911,2373,paperclip,oorbel,oorbel,earring,use paperclip as earring,use paperclip as earring,4,4
28814.1,CES201911,2202,paperclip,in oorbel buigen,oorbel buigen,bend earring,use paperclip as bend earring,use paperclip as bend earring,4,4
24851,CES201911,2026,paperclip,als oorbel dragen,oorbel dragen,wear earring,use paperclip as wear earring,use paperclip as wear earring,4,4
28814.2,CES201911,2202,paperclip, en als oorbel dragen,oorbel dragen,wear earring,use paperclip as wear earring,use paperclip as wear earring,4,4
29328,CES201911,2228,paperclip,als oorbel dragen,oorbel dragen,wear earring,use paperclip as wear earring,use paperclip as wear earring,4,4
29429,CES201911,2236,paperclip,als oorbel dragen,oorbel dragen,wear earring,use paperclip as wear earring,use paperclip as wear earring,4,4
30611,CES201911,2293,paperclip,als oorbel dragen,oorbel dragen,wear earring,use paperclip as wear earring,use paperclip as wear earring,4,4
26964,CES201911,2132,paperclip,om oorbelgaatjes mee te prikken,oorbelgaatjes prikken,piercing earring holes,use paperclip as piercing earring holes,use paperclip as piercing earring holes,4,4
25155,CES201911,2046,paperclip,oorbellen,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
27138,CES201911,2138,paperclip,oorbellen,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
28963,CES201911,2209,paperclip,oorbellen maken,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
29102,CES201911,2221,paperclip,oorbellen maken,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
29684,CES201911,2255,paperclip,oorbellen ,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
30147,CES201911,2271,paperclip,oorbellen,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
30383,CES201911,2278,paperclip,oorbellen,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
30434,CES201911,2281,paperclip,oorbellen maken ,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
32122,CES201911,2356,paperclip,oorbellen maken ,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
32319,CES201911,2365,paperclip,oorbellen van maken,oorbellen,earrings,use paperclip as earrings,use paperclip as earrings,4,4
25208,CES201911,2049,paperclip,oorbellen bij elkaar houden,oorbellen elkaar houden,hold earrings together,use paperclip as hold earrings together,use paperclip as hold earrings together,4,5
31324,CES201911,2320,paperclip,om je oorgaatje mee door te prikken,oorgaatje prikken,pierce ear hole,use paperclip as pierce ear hole,use paperclip as pierce ear hole,4,4
31980,CES201911,2349,paperclip,oorpiercing,oorpiercing,ear piercing,use paperclip as ear piercing,use paperclip as ear piercing,4,4
31970,CES201911,2349,paperclip,oorstaafje,oorstaafje,ear stick,use paperclip as ear stick,use paperclip as ear stick,4,4
29637,CES201911,2250,paperclip,oortjes bij elkaar houden,oortjes elkaar houden,hold ears together,use paperclip as hold ears together,use paperclip as hold ears together,3,5
27987,CES201911,2177,paperclip,oortjes bij elkaar houder zo dat die niet in de knoop gaan,oortjes elkaar houder niet knoop gaan,Earphones do not knot each other holder,use paperclip as Earphones do not knot each other holder,use paperclip as Earphones do not knot each other holder,4,5
25029,CES201911,2037,paperclip,om je oortjes van je mobiel omheen te wikkelen,oortjes mobiel omheen wikkelen,wrap earphones around your mobile phone,use paperclip as wrap earphones around your mobile phone,use paperclip to wrap earphones around your mobile phone,4,5
30504,CES201911,2286,paperclip,opbergen,opbergen,store,use paperclip as store,use paperclip as store,2,3
29209,CES201911,2222,paperclip,om een (dagboekslot) open te maken,open,Open,use paperclip as Open,use paperclip as Open,4,4
29229,CES201911,2224,paperclip,iets open maken,open,Open,use paperclip as Open,use paperclip as Open,3,3
30834,CES201911,2303,paperclip,om iets open te maken,open,Open,use paperclip as Open,use paperclip as Open,3,3
26450,CES201911,2106,paperclip,open draaien van een deur,open draaien deur,swing open door,use paperclip as swing open door,use paperclip as swing open door,4,4
31695,CES201911,2333,paperclip,open trekken,open trekken,pull open,use paperclip as pull open,use paperclip as pull open,2,3
30456,CES201911,2284,paperclip,opening van een slot,opening slot,opening lock,use paperclip as opening lock,use paperclip as opening lock,4,4
31067,CES201911,2313,paperclip,opening the sim card at iphones,opening the sim card at iphones,opening SIM card on iPhones,use paperclip as opening SIM card on iPhones,use paperclip as opening SIM card on iPhones,3,4
28319,CES201911,2188,paperclip,iets ermee openmaken,openmaken,open,use paperclip as open,use paperclip as open,2,3
25195,CES201911,2049,paperclip,openmaken deuren,openmaken deuren,open doors,use paperclip as open doors,use paperclip as open doors,4,4
26801,CES201911,2127,paperclip,operatie-pin voor technische doeleinden,operatie-pin technische doeleinden,operation pin technical purposes,use paperclip as operation pin technical purposes,use paperclip as operation pin technical purposes,3,3
27534,CES201911,2162,paperclip,was ophangen,ophangen,hang,use paperclip as hang,use paperclip to hang,3,4
29233,CES201911,2224,paperclip,iets ophangen,ophangen,hang,use paperclip as hang,use paperclip to hang,3,4
29881,CES201911,2262,paperclip,iets ophangen,ophangen,hang,use paperclip as hang,use paperclip to hang,3,4
30942,CES201911,2305,paperclip,iets mee ophangen,ophangen,hang,use paperclip as hang,use paperclip to hang,3,4
31697,CES201911,2333,paperclip,ophangen,ophangen,hang,use paperclip as hang,use paperclip to hang,3,4
31993,CES201911,2350,paperclip,iets ophangen ,ophangen,hang,use paperclip as hang,use paperclip to hang,3,4
29908,CES201911,2263,paperclip,ophangen aan de muur,ophangen muur,hang on wall,use paperclip as hang on wall,use paperclip to hang on wall,3,4
29016,CES201911,2213,paperclip,ophangrek,ophangrek,hanging rack,use paperclip as hanging rack,use paperclip as hanging rack,3,4
29118,CES201911,2219,paperclip,ophangsysteem,ophangsysteem,hanging system,use paperclip as hanging system,use paperclip as hanging system,3,4
28563,CES201911,2193,paperclip,iets oppakken,oppakken,picking up,use paperclip as picking up,use paperclip as picking up,2,3
28300,CES201911,2187,paperclip,opruimen ,opruimen,tidy,use paperclip as tidy,use paperclip as tidy,2,2
31574,CES201911,2328,paperclip,orchidee aan stevigheids houdje vast zetten,orchidee stevigheids houtje vast zetten,Attach orchid stiffening rod,use paperclip as Attach orchid stiffening rod,use paperclip as Attach orchid stiffening rod,3,4
29639,CES201911,2250,paperclip,ordenen,ordenen,organize,use paperclip as organize,use paperclip as organize,2,3
26107,CES201911,2093,paperclip,order,order,order,use paperclip as order,use paperclip as order,2,3
31142,CES201911,2316,paperclip,organiseren,organiseren,organize,use paperclip as organize,use paperclip as organize,2,3
28225,CES201911,2186,paperclip,overgooien,overgooien,throw up,use paperclip as throw up,use paperclip as throw up,3,3
30491.1,CES201911,2287,paperclip,ow,ow,oh,use paperclip as oh,use paperclip as oh,0,0
27691,CES201911,2168,paperclip,paginahouder bij een leesboek,paginahouder leesboek,page holder reading book,use paperclip as page holder reading book,use paperclip as page holder reading book,4,5
28815,CES201911,2202,paperclip,paieren met gaatjes aan de zijkant aan elkaar vast maken (ijzere draag door paar gaatjes reigen),paieren gaatjes zijkant elkaar vast,paper holes on sides together,use paperclip as paper holes on sides together,use paperclip as paper holes on sides together,2,4
32237,CES201911,2362,paperclip,iets pakken dat in een smalle ruimte is gevallen,pakken smalle ruimte gevallen,pack narrow space cases,use paperclip as pack narrow space cases,use paperclip as pack narrow space cases,3,4
23686,CES201911,1989,paperclip,pap,pap,dad,use paperclip as dad,use paperclip as dad,0,0
23682,CES201911,1989,paperclip,paper,paper,paper,use paperclip as paper,use paperclip as paper,0,0
25833,CES201911,2078,paperclip,paper ,paper,paper,use paperclip as paper,use paperclip as paper,0,0
23582,CES201911,1964,paperclip,paperclip,paperclip,paperclip,use paperclip as paperclip,use paperclip as paperclip,1,5
23596,CES201911,1967,paperclip,paperclip 1,paperclip,paperclip,use paperclip as paperclip,use paperclip as paperclip,1,5
23597,CES201911,1967,paperclip,paperclip 2,paperclip,paperclip,use paperclip as paperclip,use paperclip as paperclip,1,5
23598,CES201911,1967,paperclip,paperclip 3,paperclip,paperclip,use paperclip as paperclip,use paperclip as paperclip,1,5
23601,CES201911,1968,paperclip,paperclip 1,paperclip,paperclip,use paperclip as paperclip,use paperclip as paperclip,1,5
23602,CES201911,1968,paperclip,paperclip 2,paperclip,paperclip,use paperclip as paperclip,use paperclip as paperclip,1,5
25477,CES201911,2065,paperclip,als paperclip,paperclip,paperclip,use paperclip as paperclip,use paperclip as paperclip,1,5
32598,CES201911,2380,paperclip,paperclip,paperclip,paperclip,use paperclip as paperclip,use paperclip as paperclip,1,5
27143,CES201911,2138,paperclip,paperclip begruiken om draden door eeen joggingbroek heen te halen als die eruit zijn,paperclip draden joggingbroek heen halen eruit,Remove paperclip threads from sweatpants,use paperclip as Remove paperclip threads from sweatpants,use paperclip as Remove paperclip threads from sweatpants,3,4
31212,CES201911,2318,paperclip,paperclip slinger,paperclip slinger,paperclip garland,use paperclip as paperclip garland,use paperclip as paperclip garland,3,4
30944,CES201911,2305,paperclip,gebruiken voor het paperclip spel,paperclip spel,paperclip game,use paperclip as paperclip game,use paperclip as paperclip game,3,4
27144,CES201911,2138,paperclip,paperclip in water als compas,paperclip water kompas,paperclip water compass,use paperclip as paperclip water compass,use paperclip as paperclip water compass,4,3
32127,CES201911,2356,paperclip,andere paperclips aan elkaar vast maken ,paperclips elkaar vast,paperclips together,use paperclip as paperclips together,use paperclip as paperclips together,3,4
26963,CES201911,2132,paperclip,om anderere paperclips aan te rijgen,paperclips rijgen,stringing paperclips,use paperclip as stringing paperclips,use paperclip as stringing paperclips,3,4
26108,CES201911,2093,paperclip,papers,papers,papers,use paperclip as papers,use paperclip as papers,0,0
28801,CES201911,2203,paperclip,papier,papier,paper,use paperclip as paper,use paperclip as paper,0,0
29470,CES201911,2243,paperclip,papier,papier,paper,use paperclip as paper,use paperclip as paper,0,0
30496,CES201911,2286,paperclip,papier,papier,paper,use paperclip as paper,use paperclip as paper,0,0
29877,CES201911,2262,paperclip,papier binden,papier binden,paper binding,use paperclip as paper binding,use paperclip as paper binding,1,5
30815,CES201911,2302,paperclip,papier binden,papier binden,paper binding,use paperclip as paper binding,use paperclip as paper binding,1,5
24593,CES201911,2020,paperclip,papier bundelen,papier bundelen,bundling paper,use paperclip as bundling paper,use paperclip as bundling paper,1,5
30406,CES201911,2279,paperclip,papier clippen,papier clippen,clipping paper,use paperclip as clipping paper,use paperclip as clipping paper,1,5
32359,CES201911,2367,paperclip,papier clippen,papier clippen,clipping paper,use paperclip as clipping paper,use paperclip as clipping paper,1,5
28604,CES201911,2194,paperclip,papier aan elkaar maken,papier elkaar,paper together,use paperclip as paper together,use paperclip as paper together,1,5
28936,CES201911,2208,paperclip,papier aan elkaar maken,papier elkaar,paper together,use paperclip as paper together,use paperclip as paper together,1,5
29979,CES201911,2267,paperclip,papier bij elkaar,papier elkaar,paper together,use paperclip as paper together,use paperclip as paper together,1,5
30554,CES201911,2288,paperclip,papier aan elkaar maken,papier elkaar,paper together,use paperclip as paper together,use paperclip as paper together,1,5
30673,CES201911,2295,paperclip,papier aan elkaar,papier elkaar,paper together,use paperclip as paper together,use paperclip as paper together,1,5
31827,CES201911,2339,paperclip,papier bij elkaar,papier elkaar,paper together,use paperclip as paper together,use paperclip as paper together,1,5
27978,CES201911,2177,paperclip,papierbijelkaarhouder,papier elkaar-houder,paper together holder,use paperclip as paper together holder,use paperclip as paper together holder,1,5
27752,CES201911,2171,paperclip,papier aan elkaar binden,papier elkaar binden,bind paper together,use paperclip as bind paper together,use paperclip as bind paper together,1,5
28557,CES201911,2193,paperclip,papier bijelkaar binden,papier elkaar binden,bind paper together,use paperclip as bind paper together,use paperclip as bind paper together,1,5
29061,CES201911,2216,paperclip,papier aan elkaar binden,papier elkaar binden,bind paper together,use paperclip as bind paper together,use paperclip as bind paper together,1,5
29803,CES201911,2261,paperclip,papier bij elkaar binden,papier elkaar binden,bind paper together,use paperclip as bind paper together,use paperclip as bind paper together,1,5
24097,CES201911,2002,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
24429,CES201911,2015,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
24598,CES201911,2021,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
25146,CES201911,2046,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
25353,CES201911,2056,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
25758,CES201911,2073,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
26049,CES201911,2088,paperclip,om papier mee bij elkaar te houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
26367,CES201911,2103,paperclip,papier bijelkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
26798,CES201911,2127,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
27135,CES201911,2138,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
27170,CES201911,2142,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
27179,CES201911,2141,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
27254,CES201911,2149,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
27530,CES201911,2162,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
27683,CES201911,2168,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
28214,CES201911,2186,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
28614,CES201911,2195,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
28771,CES201911,2200,paperclip,om papier mee bij elkaar te houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
28876,CES201911,2205,paperclip,Papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
28886,CES201911,2206,paperclip,papier aan elkaar houden ,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
29038,CES201911,2215,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
29097,CES201911,2221,paperclip,papier uit elkaar houden ,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
29210,CES201911,2222,paperclip,om papier bij elkaar te houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
29347,CES201911,2230,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
29426,CES201911,2236,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
29451,CES201911,2240,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
29631,CES201911,2250,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
29905,CES201911,2263,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
30000,CES201911,2266,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
30608,CES201911,2293,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
31194,CES201911,2317,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
31491,CES201911,2324,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
31536,CES201911,2325,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
31566,CES201911,2328,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
31886,CES201911,2345,paperclip,papier bij elkaar te houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
31898,CES201911,2346,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
32089,CES201911,2355,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
32492,CES201911,2374,paperclip,papier bij elkaar houden,papier elkaar houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
30417,CES201911,2280,paperclip,papier bij elkaar houder,papier elkaar houder,paper together holder,use paperclip as paper together holder,use paperclip as paper together holder,1,5
28648,CES201911,2197,paperclip,papier aan elkaar vast maken,papier elkaar vast,paper together,use paperclip as paper together,use paperclip as paper together,1,5
31348,CES201911,2321,paperclip,papier aan elkaar vast maken,papier elkaar vast,paper together,use paperclip as paper together,use paperclip as paper together,1,5
32113,CES201911,2356,paperclip,papier aan elkaar vast maken,papier elkaar vast,paper together,use paperclip as paper together,use paperclip as paper together,1,5
32462,CES201911,2373,paperclip,papier aan elkaar vast maken,papier elkaar vast,paper together,use paperclip as paper together,use paperclip as paper together,1,5
24077,CES201911,2001,paperclip,papier aan elkaar vstknopen,papier elkaar vastknopen,tie paper together,use paperclip as tie paper together,use paperclip to tie paper together,1,5
24158,CES201911,2004,paperclip,papier aan elkaar vastmaken,papier elkaar vastmaken,paper together,use paperclip as paper together,use paperclip as paper together,1,5
29027,CES201911,2242,paperclip,papier aan elkaar vastmaken,papier elkaar vastmaken,paper together,use paperclip as paper together,use paperclip as paper together,1,5
31787,CES201911,2331,paperclip,papier aan elkaar vastmaken,papier elkaar vastmaken,paper together,use paperclip as paper together,use paperclip as paper together,1,5
29680,CES201911,2255,paperclip,papier in elkaar mee zetten ,papier elkaar zetten,put paper together,use paperclip as put paper together,use paperclip as put paper together,1,5
30765,CES201911,2299,paperclip,om papier heen,papier heen,paper,use paperclip as paper,use paperclip as paper,1,5
25481,CES201911,2065,paperclip,papier samen houden,papier samen houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
32402,CES201911,2370,paperclip,papier samen houden,papier samen houden,hold paper together,use paperclip as hold paper together,use paperclip as hold paper together,1,5
26827,CES201911,2129,paperclip,papier samenbinden,papier samenbinden,binding paper together,use paperclip as binding paper together,use paperclip as binding paper together,1,5
30607,CES201911,2293,paperclip,papier sorteren,papier sorteren,sort paper,use paperclip as sort paper,use paperclip as sort paper,1,5
29311,CES201911,2228,paperclip,papier mee vast maken,papier vast,paper stuck,use paperclip as paper stuck,use paperclip as paper stuck,1,5
30567,CES201911,2291,paperclip,papier mee vast maken,papier vast,fix paper,use paperclip as fix paper,use paperclip as fix paper,1,5
31968,CES201911,2349,paperclip,papier vast te maken,papier vast,fix paper,use paperclip as fix paper,use paperclip as fix paper,1,5
32244,CES201911,2360,paperclip,papier vast maken,papier vast,fix paper,use paperclip as fix paper,use paperclip as fix paper,1,5
30213,CES201911,2273,paperclip,papier mee vastbinden,papier vastbinden,tie up paper,use paperclip as tie up paper,use paperclip to tie up paper,1,5
24990,CES201911,2034,paperclip,papier vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
25424,CES201911,2061,paperclip,papier vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
27661,CES201911,2167,paperclip,papier vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
28318,CES201911,2188,paperclip,papier vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
28637,CES201911,2196,paperclip,papier mee vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
29111,CES201911,2219,paperclip,papier vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
29733,CES201911,2259,paperclip,papier vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
30148,CES201911,2271,paperclip,papier vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
30636,CES201911,2292,paperclip,papier vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
31508,CES201911,2327,paperclip,papier vasthouden,papier vasthouden,hold paper,use paperclip as hold paper,use paperclip as hold paper,1,5
26074.1,CES201911,2087,paperclip,ipv papier vasthouden op de conventionele manier,papier vasthouden conventionele manier,paper holding conventional way,use paperclip as paper holding conventional way,use paperclip as paper holding conventional way,1,5
24849,CES201911,2026,paperclip,papier vastmaken,papier vastmaken,attach paper,use paperclip as attach paper,use paperclip as attach paper,1,5
28017,CES201911,2178,paperclip,papier vastmaken,papier vastmaken,attach paper,use paperclip as attach paper,use paperclip as attach paper,1,5
28999,CES201911,2212,paperclip,papier vastmaken\,papier vastmaken,attach paper,use paperclip as attach paper,use paperclip as attach paper,1,5
30427,CES201911,2281,paperclip,papier vastmaken ,papier vastmaken,attach paper,use paperclip as attach paper,use paperclip as attach paper,1,5
31204,CES201911,2318,paperclip,papier vastzetten,papier vastzetten,secure paper,use paperclip as secure paper,use paperclip as secure paper,1,5
25023,CES201911,2037,paperclip,papieren bij elkaar te houden,papieren elkaar houden,hold papers together,use paperclip as hold papers together,use paperclip as hold papers together,1,5
28777,CES201911,2201,paperclip,om papieren bij elkaar te houden,papieren elkaar houden,hold papers together,use paperclip as hold papers together,use paperclip as hold papers together,1,5
29605,CES201911,2246,paperclip,Papieren bij elkaar houden,papieren elkaar houden,hold papers together,use paperclip as hold papers together,use paperclip as hold papers together,1,5
30286,CES201911,2276,paperclip,papieren bij elkaar houden ,papieren elkaar houden,hold papers together,use paperclip as hold papers together,use paperclip as hold papers together,1,5
30575,CES201911,2289,paperclip,Om papieren bij elkaar te houden,papieren elkaar houden,hold papers together,use paperclip as hold papers together,use paperclip as hold papers together,1,5
