response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,combined_response,final_response,originality_rater01,utility_rater01
32151,CES201911,2365,brick,gebruiken als moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
31658,CES201911,2350,brick,moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
31627,CES201911,2349,brick,moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
31583,CES201911,2348,brick,moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
30267,CES201911,2302,brick,moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
28267,CES201911,2203,brick,moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
27651,CES201911,2168,brick,moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
26865,CES201911,2141,brick,moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
26838,CES201911,2140,brick,moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
26603,CES201911,2130,brick,moordwapen,moordwapen,murder weapon,use brick as murder weapon,use brick as murder weapon,2,5
28392,CES201911,2208,brick,mozaieken,moza eken,mosaic,use brick as mosaic,use brick as mosaic,2,4
31234,CES201911,2330,brick,om muizen tegen te houden,muizen tegen houden,keep mice at bay,use brick as keep mice at bay,use brick as keep mice at bay,3,5
25999.3,CES201911,2106,brick, muren,muren,walls,use brick as walls,use brick as walls,1,5
32208,CES201911,2367,brick,muren bauwen,muren bauwen,building walls,use brick as building walls,use brick as building walls,1,5
27708,CES201911,2171,brick,muren bouwen,muren bouwen,building walls,use brick as building walls,use brick as building walls,1,5
28910,CES201911,2243,brick,museum,museum,museum,use brick as museum,use brick as museum,3,3
32434,CES201911,2374,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
32283,CES201911,2370,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
31149,CES201911,2333,brick,muur maken,muur,wall,use brick as wall,use brick as wall,1,5
31034,CES201911,2328,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
30890,CES201911,2323,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
30735,CES201911,2318,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
30625,CES201911,2316,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
30258,CES201911,2302,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
29872,CES201911,2286,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
29790,CES201911,2281,brick,een muur maken ,muur,wall,use brick as wall,use brick as wall,1,5
29746.2,CES201911,2278,brick, muur,muur,wall,use brick as wall,use brick as wall,1,5
29621,CES201911,2273,brick,muur maken,muur,wall,use brick as wall,use brick as wall,1,5
29396,CES201911,2262,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
29373,CES201911,2261,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
29281,CES201911,2258,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
28903,CES201911,2243,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
28541,CES201911,2219,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
28341,CES201911,2207,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
28264,CES201911,2203,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
27870,CES201911,2182,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
27622,CES201911,2167,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
26858.1,CES201911,2142,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
26792,CES201911,2138,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
24904,CES201911,2065,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
24643,CES201911,2049,brick,muur,muur,wall,use brick as wall,use brick as wall,1,5
24403,CES201911,2034,brick,muur maken,muur,wall,use brick as wall,use brick as wall,1,5
32262,CES201911,2368,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
32024,CES201911,2362,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
31098,CES201911,2332,brick,muur bopuwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
30090,CES201911,2295,brick,een muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
29964,CES201911,2291,brick,muur mee bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
28470,CES201911,2215,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
28332,CES201911,2206,brick,muur bouwen ,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
28127,CES201911,2195,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
28113,CES201911,2194,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
26661,CES201911,2134,brick,muur bouwen ,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
26601,CES201911,2130,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
25898,CES201911,2103,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
24542,CES201911,2046,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
23821,CES201911,2002,brick,muur bouwen,muur bouwen,building wall,use brick as building wall,use brick as building wall,1,5
30037,CES201911,2293,brick,muur rondom iets plaatsen,muur rondom plaatsen,place wall around it,use brick as place wall around it,use brick as place wall around it,1,5
28185,CES201911,2198,brick,muuronderdeel,muuronderdeel,wall part,use brick as wall part,use brick as wall part,1,5
28181,CES201911,2198,brick,muurstuk,muurstuk,wall piece,use brick as wall piece,use brick as wall piece,1,5
29953,CES201911,2288,brick,muurtje maken,muurtje,wall,use brick as wall,use brick as wall,1,5
29571,CES201911,2271,brick,muurtje maken,muurtje,wall,use brick as wall,use brick as wall,1,5
28231,CES201911,2200,brick,muurtje maken,muurtje,wall,use brick as wall,use brick as wall,1,5
31775,CES201911,2355,brick,muurtje mee bouwen,muurtje bouwen,build wall,use brick as build wall,use brick as build wall,1,5
30393,CES201911,2305,brick,muurtje bouwen,muurtje bouwen,build wall,use brick as build wall,use brick as build wall,1,5
26846,CES201911,2140,brick,muurtjes,muurtjes,walls,use brick as walls,use brick as walls,1,5
32215,CES201911,2367,brick,muziek maken,muziek,music,use brick as music,use brick as music,4,4
24749,CES201911,2056,brick,muziek mee maken door er iets anders tegenaan te slaan,muziek anders tegenaan slaan,approach music differently,use brick as approach music differently,use brick as approach music differently,4,4
25623,CES201911,2087,brick,muziek instrument,muziek instrument,music instrument,use brick as music instrument,use brick as music instrument,4,4
23814,CES201911,2001,brick,een muziek nummer over de baksteen maken,muziek nummer baksteen,music song brick,use brick as music song brick,use brick as music song brick,5,5
26845,CES201911,2140,brick,muziekinstrument,muziekinstrument,musical instrument,use brick as musical instrument,use brick as musical instrument,4,4
27718,CES201911,2171,brick,naast elkaar verticaal zetten als afbakening,naast elkaar verticaal zetten afbakening,juxtaposed vertically demarcation,use brick as juxtaposed vertically demarcation,use brick as juxtaposed vertically demarcation,2,3
30889,CES201911,2323,brick,nachtkastje,nachtkastje,nightstand,use brick as nightstand,use brick as nightstand,3,2
26473,CES201911,2129,brick,nagels vijlen,nagels vijlen,filing nails,use brick as filing nails,use brick as filing nails,4,4
31667,CES201911,2350,brick,nagelvijl,nagelvijl,nail file,use brick as nail file,use brick as nail file,4,4
23653,CES201911,1989,brick,nat,nat,wet,use brick as wet,use brick as wet,0,0
28434,CES201911,2212,brick,natte baksteen is het regent,natte baksteen regent,wet brick rains,use brick as wet brick rains,use brick as wet brick rains,0,0
23650,CES201911,1989,brick,nee,nee,no,use brick as no,use brick as no,0,0
28728,CES201911,2228,brick,neergooien,neergooien,throw down,use brick as throw down,use brick as throw down,2,5
28239.2,CES201911,2200,brick, dus neerleggen in de plas,neerleggen plas,put down pee,use brick as put down pee,use brick as put down pee,2,4
28749,CES201911,2230,brick,neerleggen in het water zodat je niet nat wordt,neerleggen water zodat niet nat,put down water so as not to get wet,use brick as put down water so as not to get wet,use brick as put down water so as not to get wet,3,5
23661,CES201911,1989,brick,neet,neet,no,use brick as no,use brick as no,5,1
24185,CES201911,2020,brick,negeren,negeren,ignore,use brick as ignore,use brick as ignore,3,4
29875,CES201911,2286,brick,nieuw,nieuw,new,use brick as new,use brick as new,0,0
23578,CES201911,1964,brick,is dat nodig? Zo een lange tijd?,nodig lange tijd,need long time,use brick as need long time,use brick as need long time,0,0
25911,CES201911,2103,brick,noot mee openen,noot openen,open note,use brick as open note,use brick as open note,2,5
31284,CES201911,2331,brick,nootjes kraken,nootjes kraken,cracking nuts,use brick as cracking nuts,use brick as cracking nuts,2,5
29279,CES201911,2258,brick,noten breken,noten breken,break nuts,use brick as break nuts,use brick as break nuts,2,5
28435,CES201911,2212,brick,notitieblok,notitieblok,notepad,use brick as notepad,use brick as notepad,3,3
23803,CES201911,2001,brick,als obstakel gebruiken,obstakel,obstacle,use brick as obstacle,use brick as obstacle,3,4
28515,CES201911,2221,brick,oefenmateriaal voor scholen voor bouwen,oefenmateriaal scholen bouwen,building training materials for schools,use brick as building training materials for schools,use brick for building training materials for schools,3,5
23812,CES201911,2001,brick,offeren aan een god,offeren god,sacrifice to god,use brick as sacrifice to god,use brick as sacrifice to god,5,3
30520,CES201911,2313,brick,old ,old,old,use brick as old,use brick as old,0,0
24195,CES201911,2020,brick,omarmen,omarmen,embrace,use brick as embrace,use brick as embrace,4,5
31103,CES201911,2332,brick,omheining,omheining,fence,use brick as fence,use brick as fence,2,5
31285,CES201911,2331,brick,omheining voor kampvuur maken,omheining kampvuur,campfire fence,use brick as campfire fence,use brick as campfire fence,2,5
28232,CES201911,2200,brick,gebruiken als omheining voor een moestuin,omheining moestuin,vegetable garden fence,use brick as vegetable garden fence,use brick as vegetable garden fence,2,5
29940,CES201911,2288,brick,omlijnen,omlijnen,outline,use brick as outline,use brick as outline,3,5
29494,CES201911,2267,brick,omsmelten,omsmelten,melt down,use brick as melt down,use brick as melt down,4,3
31813.4,CES201911,2356,brick, omsmelten tot iets anders,omsmelten anders,melt down other,use brick as melt down other,use brick as melt down other,4,3
31816,CES201911,2356,brick,omsmelten tot iets anders,omsmelten anders,melt down other,use brick as melt down other,use brick as melt down other,4,3
30776,CES201911,2320,brick,Omwikkelen met een mooi papiertje,omwikkelen mooi papiertje,wrap it in nice paper,use brick as wrap it in nice paper,use brick to wrap it in nice paper,4,5
24442,CES201911,2037,brick,onder een tafelpoot leggen voor support,onder tafelpoot leggen support,place support under table leg,use brick as place support under table leg,use brick as place support under table leg,2,5
32377,CES201911,2373,brick,voor onder een tafelpoot als deze scheef staat,onder tafelpoot scheef staat,under table leg is crooked,use brick as under table leg is crooked,use brick as under table leg is crooked,2,5
24657,CES201911,2049,brick,om iets onder vast te zetten,onder vast zetten,secure underneath,use brick as secure underneath,use brick as secure underneath,2,5
26843,CES201911,2140,brick,ondergrond tuin,ondergrond tuin,underground garden,use brick as underground garden,use brick as underground garden,2,5
32263,CES201911,2368,brick,onderlegger,onderlegger,underlay,use brick as underlay,use brick as underlay,2,4
31589,CES201911,2348,brick,om je te onderscheiden van anderen,onderscheiden anderen,distinguish others,use brick as distinguish others,use brick as distinguish others,4,5
28695,CES201911,2226,brick,ondersteunen van een voorwerp,ondersteunen voorwerp,support object,use brick as support object,use brick as support object,2,5
29829,CES201911,2284,brick,ondersteuner,ondersteuner,supporter,use brick as supporter,use brick as supporter,2,5
31075,CES201911,2329,brick,ondersteuning van iets,ondersteuning,support,use brick as support,use brick as support,2,5
28603,CES201911,2222,brick,als onderzetten voor hete dranken,onderzetten hete dranken,boil hot drinks,use brick as boil hot drinks,use brick as boil hot drinks,2,4
32595,CES201911,2380,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
32063,CES201911,2360,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
31039,CES201911,2328,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
30777,CES201911,2320,brick,gebruiken als onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
30372,CES201911,2310,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
29818,CES201911,2284,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
29377,CES201911,2261,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
28381,CES201911,2208,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
28253,CES201911,2201,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
28055.1,CES201911,2191,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
28033,CES201911,2189,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
26442,CES201911,2127,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
26128,CES201911,2111,brick,Onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
24834,CES201911,2061,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
24824,CES201911,2059,brick,onderztter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
24501,CES201911,2043,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
24441,CES201911,2037,brick,als onderzetter gebruiken,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
24380,CES201911,2035,brick,onderzetter,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
23864,CES201911,2004,brick,als onderzetter gebruiken,onderzetter,coaster,use brick as coaster,use brick as coaster,2,4
24748,CES201911,2056,brick,gebruiken als onderzetter als je in de buitenlucht bv aan het eten bent,onderzetter buitenlucht bv eten bent,"coaster outside, for example, you are eating","use brick as coaster outside, for example, you are eating","use brick for coaster outside, for example, you are eating",2,4
29624,CES201911,2273,brick,onderzetter voor een hete pan,onderzetter hete pan,coaster hot pan,use brick as coaster hot pan,use brick as coaster hot pan,2,4
29973,CES201911,2289,brick,onderzetter voor hete voorwerpen,onderzetter hete voorwerpen,coaster hot objects,use brick as coaster hot objects,use brick as coaster hot objects,2,4
24833,CES201911,2061,brick,ongedierte bestrijding,ongedierte bestrijding,pest control,use brick as pest control,use brick as pest control,3,4
28898,CES201911,2243,brick,ontgroening,ontgroening,hazing,use brick as hazing,use brick as hazing,4,3
28008,CES201911,2187,brick,opbergen ,opbergen,store,use brick as store,use brick as store,3,5
27653,CES201911,2168,brick,opbrekenen en gebruiken om vuur mee te maken,opbreken vuur,break up fire,use brick as break up fire,use brick as break up fire,4,2
31055,CES201911,2328,brick,openhaard,open haard,open hearth,use brick as open hearth,use brick as open hearth,3,3
29194.9,CES201911,2255,brick, open haard,open haard,open hearth,use brick as open hearth,use brick as open hearth,3,3
28516,CES201911,2221,brick,open haard,open haard,open hearth,use brick as open hearth,use brick as open hearth,3,3
28530,CES201911,2219,brick,open haard,open haard,open hearth,use brick as open hearth,use brick as open hearth,3,3
29202,CES201911,2255,brick,open haard bouwen ,open haard bouwen,building fireplace,use brick as building fireplace,use brick as building fireplace,2,4
24901,CES201911,2065,brick,om iets open te houden,open houden,keep open,use brick as keep open,use brick as keep open,2,4
30030,CES201911,2293,brick,iets openbreken,openbreken,break open,use brick as break open,use brick as break open,2,5
32333,CES201911,2371,brick,iets mee openen/kraken,openen kraken,open crack,use brick as open crack,use brick as open crack,2,5
26161,CES201911,2113,brick,opening window,opening window,opening window,use brick as opening window,use brick as opening window,0,0
28173,CES201911,2197,brick,iets ophogen dat schuin staat,ophogen schuin staat,raising is at angle,use brick as raising is at angle,use brick as raising is at angle,2,5
28236,CES201911,2200,brick,ophoging voor als je ergens niet bij komt,ophoging ergens niet komt,increase does not occur anywhere,use brick as increase does not occur anywhere,use brick as increase does not occur anywhere,2,5
28727,CES201911,2228,brick,oppakken,oppakken,picking up,use brick as picking up,use brick as picking up,3,5
28002,CES201911,2187,brick,opruimen ,opruimen,tidy,use brick as tidy,use brick as tidy,3,5
24405,CES201911,2034,brick,opstaan,opstaan,get up,use brick as get up,use brick as get up,2,5
24202,CES201911,2021,brick,opstap,opstap,step,use brick as step,use brick as step,2,5
28506,CES201911,2221,brick,opstapelen,opstapelen,pile up,use brick as pile up,use brick as pile up,2,5
28408,CES201911,2210,brick,opstapelen,opstapelen,pile up,use brick as pile up,use brick as pile up,2,5
28339,CES201911,2206,brick,opstapelen,opstapelen,pile up,use brick as pile up,use brick as pile up,2,5
28134,CES201911,2195,brick,opstapelen,opstapelen,pile up,use brick as pile up,use brick as pile up,2,5
28000,CES201911,2187,brick,opstapelen ,opstapelen,pile up,use brick as pile up,use brick as pile up,2,5
26133,CES201911,2111,brick,Opstapelen,opstapelen,pile up,use brick as pile up,use brick as pile up,2,5
24577,CES201911,2046,brick,opstapelen,opstapelen,pile up,use brick as pile up,use brick as pile up,2,5
28234,CES201911,2200,brick,opstapelen en er een boekenkast van maken,opstapelen boekenkast,stacking bookcase,use brick as stacking bookcase,use brick as stacking bookcase,2,5
31281,CES201911,2331,brick,opstapelen en erop staan,opstapelen erop staan,pile up on it,use brick as pile up on it,use brick as pile up on it,2,5
28169,CES201911,2197,brick,opstappelen als trappetje,opstapelen trappetje,stacking stairs,use brick as stacking stairs,use brick as stacking stairs,2,5
31782,CES201911,2355,brick,opstapelen en als verhoging gebruiken ,opstapelen verhoging,pile up increase,use brick as pile up increase,use brick as pile up increase,2,5
32332,CES201911,2371,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
32148,CES201911,2365,brick,als opstapje gebruiken,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
32027,CES201911,2362,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
31052,CES201911,2328,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
30949,CES201911,2324,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29858.1,CES201911,2287,brick,huis,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29858.1,CES201911,2287,brick, opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29821,CES201911,2284,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29785,CES201911,2281,brick,Als opstapje gebruiken,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29560,CES201911,2271,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
29335,CES201911,2259,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28744,CES201911,2230,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28593,CES201911,2222,brick,als opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28411,CES201911,2210,brick,gebruiken als opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28276,CES201911,2202,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28055.2,CES201911,2191,brick, opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
27959,CES201911,2186,brick,gebruiken als opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
25211,CES201911,2071,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
24666,CES201911,2051,brick,opstapje ,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
24654,CES201911,2049,brick,opstapje,opstapje,stepping stone,use brick as stepping stone,use brick as stepping stone,2,5
28244,CES201911,2201,brick,als opstapper,opstapper,step-up,use brick as step-up,use brick as step-up,2,5
27773,CES201911,2174,brick,optillen,optillen,lift,use brick as lift,use brick as lift,2,5
31630,CES201911,2349,brick,opvulling,opvulling,padding,use brick as padding,use brick as padding,2,5
32150,CES201911,2365,brick,opwarmen en gebruiken als kruik,opwarmen kruik,warming jug,use brick as warming jug,use brick as warming jug,4,2
31620,CES201911,2349,brick,opzetje,opzetje,setup,use brick as setup,use brick as setup,2,4
31621,CES201911,2349,brick,opzetplank,opzetplank,top shelf,use brick as top shelf,use brick as top shelf,2,4
30739,CES201911,2318,brick,opzetstuk,opzetstuk,attachment,use brick as attachment,use brick as attachment,2,4
31498,CES201911,2346,brick,oven,oven,oven,use brick as oven,use brick as oven,4,3
30991,CES201911,2325,brick,oven,oven,oven,use brick as oven,use brick as oven,4,3
29858.3,CES201911,2287,brick, oven,oven,oven,use brick as oven,use brick as oven,4,3
29372,CES201911,2261,brick,oven,oven,oven,use brick as oven,use brick as oven,4,3
23808,CES201911,2001,brick,een oven van maken,oven,oven,use brick as oven,use brick as oven,4,4
27716,CES201911,2171,brick,ovens omringen,ovens omringen,surround ovens,use brick as surround ovens,use brick as surround ovens,2,3
32444,CES201911,2374,brick,overgooien (als bal),overgooien,throw up,use brick as throw up,use brick as throw up,2,5
31336,CES201911,2339,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
31153,CES201911,2333,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
31100,CES201911,2332,brick,ovegooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
31290,CES201911,2331,brick,mee overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
30719,CES201911,2317,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
29484,CES201911,2267,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
28473,CES201911,2215,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
28172,CES201911,2197,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
28147,CES201911,2196,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
28037,CES201911,2189,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
25913,CES201911,2103,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
24411,CES201911,2034,brick,overgooien,overgooien,throw up,use brick as throw up,use brick as throw up,2,5
28466,CES201911,2215,brick,paal,paal,pole,use brick as pole,use brick as pole,2,3
26839,CES201911,2140,brick,paaltjes voor een voetbaldoeltje,paaltjes voetbaldoeltje,football goal posts,use brick as football goal posts,use brick as football goal posts,2,4
31785,CES201911,2355,brick,pad mee maken ,pad,path,use brick as path,use brick as path,2,5
29694,CES201911,2276,brick,pad maken,pad,path,use brick as path,use brick as path,2,5
28418,CES201911,2210,brick,een pad mee maken,pad,path,use brick as path,use brick as path,2,5
25906,CES201911,2103,brick,pad maken,pad,path,use brick as path,use brick as path,2,5
30952,CES201911,2324,brick,paden maken,paden,paths,use brick as paths,use brick as paths,2,5
27775,CES201911,2174,brick,pakken,pakken,take,use brick as take,use brick as take,2,5
28906,CES201911,2243,brick,pan opzetten,pan opzetten,set up pan,use brick as set up pan,use brick as set up pan,2,5
32291,CES201911,2370,brick,pannenhouder,pannenhouder,pan holder,use brick as pan holder,use brick as pan holder,2,4
30304,CES201911,2307,brick,om papier glad mee te strijken,papier glad strijken,smooth out paper,use brick as smooth out paper,use brick as smooth out paper,3,3
30302,CES201911,2307,brick,op papier leggen zodat het niet wegwaait,papier leggen zodat niet wegwaait,place paper so it does not blow away,use brick as place paper so it does not blow away,use brick as place paper so it does not blow away,2,5
28238,CES201911,2200,brick,op papier leggen zodat het niet wegwaait,papier leggen zodat niet wegwaait,place paper so it does not blow away,use brick as place paper so it does not blow away,use brick as place paper so it does not blow away,2,5
30896,CES201911,2323,brick,om papier plat te maken,papier plat,paper flat,use brick as paper flat,use brick as paper flat,2,5
31233,CES201911,2330,brick,om papieren niet weg te laten vliegen,papieren niet weg laten vliegen,Do not let papers fly away,use brick as Do not let papers fly away,use brick as Do not let papers fly away,2,5
28394,CES201911,2209,brick,papiergewicht,papiergewicht,paper weight,use brick as paper weight,use brick as paper weight,2,5
29769,CES201911,2280,brick,paraplu,paraplu,umbrella,use brick as umbrella,use brick as umbrella,4,1
25968,CES201911,2104,brick,als een paraplu gebruiken,paraplu,umbrella,use brick as umbrella,use brick as umbrella,4,1
30529,CES201911,2313,brick,passing it to someone,passing it to someone,passing it to someone,use brick as passing it to someone,use brick as passing it to someone,0,0
31587,CES201911,2348,brick,pen,pen,pen,use brick as pen,use brick as pen,4,1
27833,CES201911,2177,brick,persgrint,persgrint,pressed gravel,use brick as pressed gravel,use brick as pressed gravel,3,3
31046,CES201911,2328,brick,piano,piano,piano,use brick as piano,use brick as piano,5,1
29963,CES201911,2291,brick,picknick kleed laten liggen,picknick kleed laten liggen,leave picnic blanket behind,use brick as leave picnic blanket behind,use brick as leave picnic blanket behind,2,5
30521,CES201911,2313,brick,pig and wulf,pig and wulf,pig and wulf,use brick as pig and wulf,use brick as pig and wulf,0,0
24007,CES201911,2015,brick,pigment,pigment,pigment,use brick as pigment,use brick as pigment,4,3
30303,CES201911,2307,brick,iemand pijn mee doen,pijn,pain,use brick as pain,use brick as pain,2,5
29786,CES201911,2281,brick,iemand pijn mee doen :(,pijn,pain,use brick as pain,use brick as pain,2,5
29194.7,CES201911,2255,brick, pijn,pijn,pain,use brick as pain,use brick as pain,2,5
28133,CES201911,2195,brick,iemand pijn mee doen,pijn,pain,use brick as pain,use brick as pain,2,5
28125,CES201911,2194,brick,iemand pijn doen,pijn,pain,use brick as pain,use brick as pain,2,5
24754,CES201911,2056,brick,iemand mee pijn doen,pijn,pain,use brick as pain,use brick as pain,2,5
29199,CES201911,2255,brick,pijn als het op je valt,pijn valt,pain falls,use brick as pain falls,use brick as pain falls,2,5
29830,CES201911,2284,brick,pilaar,pilaar,pillar,use brick as pillar,use brick as pillar,2,3
24903,CES201911,2065,brick,pilaar,pilaar,pillar,use brick as pillar,use brick as pillar,2,3
31723,CES201911,2353,brick,pizza oven maken,pizza oven,Pizza oven,use brick as Pizza oven,use brick as Pizza oven,2,4
24543,CES201911,2046,brick,pizza steenover,pizza steenoven,pizza stone oven,use brick as pizza stone oven,use brick as pizza stone oven,2,4
24502,CES201911,2043,brick,plank aan muur,plank muur,plank wall,use brick as plank wall,use brick as plank wall,3,2
29691,CES201911,2276,brick,plankje,plankje,plank,use brick as plank,use brick as plank,2,2
30779,CES201911,2320,brick,Een plant eruit laten groeien,plant eruit laten groeien,let plant grow out of it,use brick as let plant grow out of it,use brick as let plant grow out of it,4,3
29567,CES201911,2271,brick,planten,planten,plants,use brick as plants,use brick as plants,5,3
29819,CES201911,2284,brick,plantenbak,plantenbak,planter,use brick as planter,use brick as planter,3,3
26950,CES201911,2146,brick,plantjes te verstevigen voor de groei,plantjes verstevigen groei,plants strengthen growth,use brick as plants strengthen growth,use brick as plants strengthen growth,3,4
28239.1,CES201911,2200,brick,gebruiken om een plas mee over te steken,plas steken,cross puddle,use brick as cross puddle,use brick as cross puddle,2,5
29095,CES201911,2246,brick,Iets mee plat maken ,plat,flat,use brick as flat,use brick as flat,2,5
24652,CES201911,2049,brick,platdrukken,platdrukken,flatten,use brick as flatten,use brick as flatten,2,5
29489,CES201911,2267,brick,platmaken van iets,platmaken,flatten,use brick as flatten,use brick as flatten,2,5
29826,CES201911,2284,brick,platmaker,platmaker,flattener,use brick as flattener,use brick as flattener,2,5
27400,CES201911,2162,brick,iets platmalen,platmalen,flatten,use brick as flatten,use brick as flatten,2,5
25910,CES201911,2103,brick,iets mee platslaan,platslaan,flatten,use brick as flatten,use brick as flatten,2,5
